Word	Count	Emotions
barbarian	3	fear, negative
author	3	positive, trust
sowest	3	
fleshly	3	
contrariwise	3	
deceivers	3	
unspeakable	3	fear, negative
chaste	3	
reprobates	3	
freewoman	3	
sometimes	3	
deacons	3	
striving	3	
ensample	3	
epaphras	3	
translated	3	
marcus	3	
demas	3	
cloke	3	
disorderly	3	negative
acknowledging	3	
riot	3	anger, fear, negative
holiest	3	
sardis	3	
breastplates	3	
bible	2	
winged	2	
replenish	2	positive
bdellium	2	
hiddekel	2	
ribs	2	
sewed	2	
aprons	2	
cool	2	positive
amongst	2	
fugitive	2	anger, disgust, fear, negative, sadness, trust
irad	2	
mehujael	2	
methusael	2	
tubalcain	2	
artificer	2	
sevens	2	
asswaged	2	
ararat	2	
breed	2	
smelled	2	
sheddeth	2	
madai	2	
tiras	2	
riphath	2	
kittim	2	
dodanim	2	
phut	2	
babel	2	
calneh	2	
calah	2	
ludim	2	
anamim	2	
lehabim	2	
naphtuhim	2	
pathrusim	2	
casluhim	2	
arkite	2	
sinite	2	
arvadite	2	
zemarite	2	
hamathite	2	
hul	2	
gether	2	
almodad	2	
sheleph	2	
hazarmaveth	2	
jerah	2	
uzal	2	
diklah	2	
abimael	2	
slime	2	disgust
hai	2	
amraphel	2	
ellasar	2	
tidal	2	
zeboiim	2	
rephaims	2	
shaveh	2	
dale	2	
melchizedek	2	
possessor	2	
pigeon	2	negative
bered	2	
knead	2	
communing	2	
lingered	2	
sinning	2	disgust, negative
wombs	2	
archer	2	
moriah	2	
thicket	2	
multiplying	2	
kneel	2	
lahairoi	2	
zimran	2	
medan	2	
ishbak	2	
eldaah	2	
adbeel	2	
massa	2	
hadar	2	
naphish	2	
kedemah	2	
boys	2	
sod	2	
sporting	2	
beeri	2	
hunting	2	anger, anticipation, fear, negative
daughers	2	
mahalath	2	
eyed	2	
pilled	2	
strakes	2	
gutters	2	
troughs	2	
findest	2	
chode	2	
galeed	2	
halted	2	
shrank	2	
hindermost	2	
fleddest	2	
zepho	2	
eshban	2	
cheran	2	
aran	2	
dinhabah	2	
bedad	2	
avith	2	
masrekah	2	
mehetabel	2	
matred	2	
mezahab	2	
jetheth	2	
pinon	2	
mibzar	2	
magdiel	2	
iram	2	
merchantmen	2	
potiphar	2	
hirah	2	
acknowledged	2	
zarah	2	
interpretations	2	
blossoms	2	
fatfleshed	2	
meadow	2	positive
numbering	2	
plenteousness	2	
famished	2	
espied	2	
bundles	2	
solemnly	2	
tenor	2	
nuts	2	
mess	2	disgust, negative
earing	2	
jemuel	2	
ohad	2	
canaanitish	2	
sered	2	
jahleel	2	
haggi	2	
shuni	2	
ezbon	2	
eri	2	
areli	2	
serah	2	
jahzeel	2	
shillem	2	
begettest	2	
couched	2	
couching	2	
biteth	2	
sorely	2	negative, sadness
ravin	2	
atad	2	
bulrushes	2	
nursed	2	
smitest	2	
killedst	2	
task	2	positive
dealest	2	
jochebed	2	
elzaphan	2	
kneadingtroughs	2	
respite	2	joy, positive, trust
blains	2	
boils	2	
rie	2	
mill	2	anticipation
urgent	2	anticipation, fear, negative, surprise
foreigner	2	fear, negative
homeborn	2	
triumphed	2	
sank	2	
coriander	2	
thirsted	2	
rehearse	2	
quaked	2	
louder	2	
aul	2	
fist	2	
stripe	2	negative
gored	2	
theft	2	anger, disgust, fear, negative, sadness
witch	2	anger, disgust, fear, negative
revile	2	
ingathering	2	
paved	2	
selvedge	2	
coupleth	2	
engrave	2	
ligure	2	
inclosings	2	
oiled	2	
composition	2	
carving	2	
delayed	2	negative
today	2	
spun	2	
embroiderer	2	
assembling	2	
overlaying	2	
crop	2	
thereout	2	
fryingpan	2	
appertaineth	2	
trespassing	2	
fried	2	
sprinkleth	2	
coney	2	
hare	2	
ossifrage	2	
ospray	2	
vulture	2	disgust, fear, negative
kite	2	disgust, negative
cuckow	2	
swan	2	
gier	2	
heron	2	
lapwing	2	
bat	2	
mouse	2	
snail	2	
sowing	2	
inflammation	2	negative
greenish	2	
owneth	2	
scraped	2	
plaistered	2	
gender	2	
bondmaid	2	
freedom	2	joy, positive, trust
marks	2	
wizard	2	anticipation, positive, surprise
scurvy	2	
scabbed	2	
blemishes	2	
riddance	2	
reapest	2	
prune	2	
undressed	2	
buyest	2	
bondmaids	2	
estimate	2	
libnites	2	
amramites	2	
uzzielites	2	
mahlites	2	
mushites	2	
liquor	2	anger, joy, negative, sadness
husk	2	
dedicating	2	
weighing	2	
forbeareth	2	
journeyings	2	
hobab	2	
complained	2	
taberah	2	
cucumbers	2	
mortar	2	positive
layest	2	
eldad	2	
medad	2	
igal	2	
oshea	2	
stilled	2	
clearing	2	
performing	2	
henceforward	2	
fringes	2	
fringe	2	
peleth	2	
appertain	2	
everything	2	
directly	2	
purifieth	2	
loatheth	2	
pole	2	
bitten	2	
ijeabarim	2	
beer	2	joy, positive
mattanah	2	
nahaliel	2	
bamoth	2	
jaazer	2	
pethor	2	
advertise	2	
sheth	2	
cozbi	2	
wiles	2	
hezronites	2	
helek	2	
asriel	2	
shemida	2	
tahan	2	
shuhamites	2	
evi	2	
reba	2	
jogbehah	2	
bethnimrah	2	
dispossessed	2	anger, fear, negative, sadness
havothjair	2	
kenath	2	
dophkah	2	
alush	2	
rithmah	2	
rimmonparez	2	
rissah	2	
kehelathah	2	
shapher	2	
haradah	2	
makheloth	2	
tarah	2	
mithcah	2	
hashmonah	2	
moseroth	2	
benejaakan	2	
horhagidgad	2	
jotbathah	2	
ebronah	2	
zalmonah	2	
punon	2	
iim	2	
dibongad	2	
almondiblathaim	2	
dispossess	2	
akrabbim	2	
zedad	2	
shepham	2	
ahihud	2	
manslayer	2	
satisfaction	2	
possesseth	2	
emims	2	
horims	2	
obstinate	2	negative
sirion	2	
shenir	2	
bedstead	2	
rabbath	2	
geshuri	2	
risest	2	
filledst	2	
plantedst	2	
special	2	joy, positive
hornet	2	
stubbornness	2	
gudgodah	2	
vowest	2	
succeedest	2	
cleft	2	
cloven	2	
liberally	2	
transgressing	2	
plea	2	anticipation, fear, negative, sadness
firstfruit	2	
desiredst	2	
presume	2	
guilt	2	disgust, negative, sadness
forcing	2	
glutton	2	
coverest	2	
bastard	2	disgust, negative, sadness
stealing	2	disgust, fear, negative
beatest	2	
populous	2	
tithing	2	
avouched	2	
craftsman	2	positive
botch	2	
joyfulness	2	
adventure	2	anticipation, positive
failing	2	anger, anticipation, fear, negative, sadness
solemnity	2	
distil	2	
newly	2	
circumcising	2	
adjured	2	
conversant	2	positive
mouldy	2	
freed	2	
adonizedec	2	
jasher	2	
madon	2	
chinneroth	2	
merom	2	
misrephothmaim	2	
halak	2	
anab	2	
gittites	2	
ekronites	2	
avites	2	
espy	2	
bohan	2	
adummim	2	
enshemesh	2	
nephtoah	2	
jabneel	2	
telem	2	
azem	2	
eltolad	2	
madmannah	2	
ashnah	2	
socoh	2	
joktheel	2	
gederoth	2	
bethdagon	2	
ether	2	
giloh	2	
juttah	2	
kirjathbaal	2	
michmethah	2	
janohah	2	
described	2	
jebusi	2	
arabah	2	
bethhoglah	2	
zemaraim	2	
zelah	2	
bethmarcaboth	2	
sarid	2	
daberath	2	
jiphthahel	2	
helkath	2	
cabul	2	
hammon	2	
allon	2	
eltekeh	2	
leshem	2	
timnathserah	2	
jahazah	2	
expel	2	anger, disgust, fear, negative, sadness
nachor	2	
requited	2	
shaalbim	2	
bochim	2	
baalhermon	2	
lefthanded	2	
quarries	2	
locked	2	
shamgar	2	
anath	2	
drawing	2	
pransings	2	
ladies	2	
abiezrites	2	
lappeth	2	
lapped	2	
phurah	2	
bethbarah	2	
sharply	2	
upbraid	2	
ishmaelites	2	
baalberith	2	
zalmon	2	
tob	2	
minnith	2	
ibzan	2	
zebulonite	2	
hillel	2	
nephews	2	
detain	2	negative
sheets	2	
firebrand	2	
cursedst	2	
magistrate	2	
bethrehob	2	
wants	2	
miss	2	
retired	2	
orpah	2	
grieveth	2	
nearer	2	
restorer	2	
fleshhook	2	
dealings	2	trust
rang	2	
wayside	2	
ichabod	2	
tie	2	
lowing	2	
bethshemite	2	
goodliest	2	
smallest	2	
cook	2	
adversities	2	
grayheaded	2	
childhood	2	joy, positive
bribe	2	negative
bedan	2	
shual	2	
sharpen	2	anger, anticipation
mattock	2	
mattocks	2	
goads	2	
migron	2	
climbed	2	
flew	2	
melchishua	2	
infant	2	anticipation, fear, joy, positive, surprise
shochoh	2	
mail	2	anticipation
enrich	2	positive
paw	2	
disdained	2	
shaaraim	2	
ascribed	2	
adriel	2	
meholathite	2	
slipped	2	
step	2	
meeting	2	
threshingfloors	2	
practised	2	
ziphites	2	
huntest	2	
flea	2	disgust, negative
missing	2	fear, negative, sadness
causeless	2	
gallim	2	
partridge	2	
carmelitess	2	
jerahmeelites	2	
obeyedst	2	
tarrieth	2	
hit	2	anger, negative
ashurites	2	
abital	2	
ithream	2	
eglah	2	
quietly	2	
leaneth	2	
bier	2	fear, negative, sadness
notice	2	
gittaim	2	
thinking	2	
elishua	2	
eliphalet	2	
gazer	2	
cornets	2	
flagon	2	
sheepcote	2	
lines	2	fear
zoba	2	
ishtob	2	
front	2	
helam	2	
shobach	2	
eveningtide	2	
eliam	2	
retire	2	
approached	2	
traveller	2	
fourfold	2	
harrows	2	
apparelled	2	
faulty	2	negative
banished	2	anger, fear, negative, sadness
comfortable	2	
gilonite	2	
exile	2	anger, fear, negative, sadness
olivet	2	
defeat	2	negative
humbly	2	positive
generally	2	
rogelim	2	
beans	2	
cheese	2	
gently	2	
trimmed	2	
conducted	2	
wallowed	2	
bethmaachah	2	
adoram	2	
sheva	2	
succoured	2	
gob	2	disgust
sibbechai	2	
rebuking	2	
unsavoury	2	
stamp	2	
avengeth	2	
defended	2	positive, trust
lionlike	2	
harodite	2	
ribai	2	
arbathite	2	
eliahba	2	
shaalbonite	2	
ahiam	2	
zelek	2	
lengthen	2	
adoniram	2	
abda	2	
baana	2	
geber	2	
harts	2	
tiphsah	2	
convey	2	
floats	2	
zif	2	
partition	2	
floors	2	
additions	2	
axletrees	2	
graved	2	
hinges	2	
sacrificing	2	
condemning	2	
justifying	2	
bethink	2	
sixscore	2	
tadmor	2	
cupbearers	2	
apes	2	
genubath	2	
clad	2	
thicker	2	
warriors	2	
feignest	2	
abishalom	2	
abelbethmaachah	2	
ginath	2	
shemer	2	
cherith	2	
loft	2	
imlah	2	
venture	2	
driver	2	
shilhi	2	
situation	2	
bears	2	
minstrel	2	
horseman	2	
furiously	2	anger
plat	2	
painted	2	
meetest	2	
vestments	2	
clapped	2	
zibiah	2	
shimeath	2	
shomer	2	
jehoaddan	2	
hostages	2	
amittai	2	
gadi	2	
exacted	2	
shalmaneser	2	
tartan	2	
rebellest	2	
pledges	2	
piss	2	
persuadeth	2	
tirhakah	2	
rezeph	2	
nisroch	2	
sharezer	2	
armenia	2	
dial	2	
baladan	2	
hephzibah	2	
wipeth	2	
azaliah	2	
reckoning	2	
asahiah	2	
huldah	2	
tikvah	2	
wardrobe	2	
college	2	
mustered	2	
tanhumeth	2	
evilmerodach	2	
allowance	2	
jered	2	
henoch	2	
ashchenaz	2	
nebaioth	2	
shua	2	
ozem	2	
ashur	2	
jada	2	
abishur	2	
seled	2	
appaim	2	
ahlai	2	
jarha	2	
ephlal	2	
sisamai	2	
jekamiah	2	
gazez	2	
pelet	2	
shaaph	2	
manahethites	2	
netophathites	2	
nogah	2	
jesaiah	2	
helah	2	
chelub	2	
eshton	2	
mered	2	
ziza	2	
ahi	2	
senir	2	
jehozadak	2	
singer	2	
amzi	2	
shamer	2	
izrahiah	2	
imnah	2	
helem	2	
zophah	2	
rapha	2	
malcham	2	
shashak	2	
joha	2	
jakim	2	
zilthai	2	
eliah	2	
eshbaal	2	
pithon	2	
melech	2	
jehoadah	2	
binea	2	
bocheru	2	
sheariah	2	
uthai	2	
imri	2	
jehoiarib	2	
oversee	2	
employed	2	
jarah	2	
mighties	2	
antothite	2	
sibbecai	2	
sacar	2	
shooting	2	anger, fear, negative
gibeonite	2	
jesiah	2	
elzabad	2	
adnah	2	
aaronites	2	
elipheleh	2	
mikneiah	2	
doorkeepers	2	
stable	2	positive, trust
becamest	2	
tou	2	
odious	2	anger, disgust, fear, negative
shophach	2	
zetham	2	
jeriah	2	
jekameam	2	
mijamin	2	
shecaniah	2	
hezir	2	
maaziah	2	
jehdeiah	2	
shelomoth	2	
jaaziah	2	
beno	2	
bukkiah	2	
eliathah	2	
giddalti	2	
romamtiezer	2	
joshbekashah	2	
mallothi	2	
hothir	2	
mahazioth	2	
scholar	2	positive
asuppim	2	
causeway	2	
parbar	2	
jehieli	2	
zabdiel	2	
heldai	2	
cellars	2	
meronothite	2	
glistering	2	
artificers	2	
attent	2	
prosperously	2	
servitude	2	negative
lubims	2	
tenderhearted	2	
ambushment	2	
story	2	
apothecaries	2	
imla	2	
rulest	2	
invade	2	anger, fear, negative, sadness, surprise
jehoshabeath	2	
husbandry	2	positive, trust
helmets	2	
habergeons	2	
engines	2	
marvellously	2	
corruptly	2	
meshillemoth	2	
negligent	2	negative
sufficiently	2	
cononiah	2	
win	2	
watercourse	2	
meddling	2	
mithredath	2	
treasurer	2	trust
bilshan	2	
zaccai	2	
netophah	2	
michmas	2	
senaah	2	
hatita	2	
shobai	2	
tabbaoth	2	
keros	2	
padon	2	
shalmai	2	
gahar	2	
gazzam	2	
besai	2	
bakbuk	2	
hakupha	2	
harhur	2	
mehida	2	
harsha	2	
barkos	2	
neziah	2	
hatipha	2	
sotai	2	
sophereth	2	
darkon	2	
hattil	2	
pochereth	2	
zebaim	2	
telmelah	2	
habaiah	2	
assur	2	
frustrate	2	anger, disgust, negative, sadness
elamites	2	
maintenance	2	trust
certified	2	
apharsachites	2	
chaldean	2	
expenses	2	negative
banishment	2	anger, disgust, negative, sadness
imprisonment	2	anger, disgust, fear, negative, sadness
extended	2	
casiphia	2	
noadiah	2	
reviving	2	
elasah	2	
miamin	2	
zabbai	2	
adna	2	
hachaliah	2	
chisleu	2	
nisan	2	
meah	2	
tekoites	2	
goldsmiths	2	
hashabniah	2	
furnaces	2	
bethhaccerem	2	
colhozeh	2	
ananiah	2	
rubbish	2	disgust, negative
fox	2	
decayed	2	disgust, negative, sadness
hariph	2	
anaiah	2	
preservest	2	
shewedst	2	
forsookest	2	
saviours	2	
testifiedst	2	
ginnethon	2	
kolaiah	2	
sallai	2	
amok	2	
persian	2	
thanksgivings	2	
preparing	2	
lading	2	
profaning	2	
marrying	2	
india	2	
altered	2	
appeased	2	
teresh	2	
pacified	2	
assault	2	anger, fear, negative
escheweth	2	
troubling	2	
upholden	2	
regarding	2	
swalloweth	2	
correcteth	2	
bray	2	
egg	2	
concealed	2	anticipation, fear, negative, surprise
desperate	2	negative
vanisheth	2	
complaints	2	
arcturus	2	
pleiades	2	
searchest	2	
acquit	2	
renewest	2	
looseth	2	
weakeneth	2	
discovereth	2	
writest	2	
lookest	2	
narrowly	2	
castest	2	
choosest	2	
restrain	2	anger, fear, negative
wink	2	
inhabiteth	2	
eased	2	
gaped	2	
reproachfully	2	
extinct	2	negative, sadness
flattery	2	
reputed	2	
spark	2	
nephew	2	
kinsfolk	2	
punishments	2	
triumphing	2	
straits	2	fear, negative
bull	2	
gendereth	2	
shelter	2	positive, trust
sweetly	2	
hangeth	2	
booth	2	
fain	2	anticipation, joy, positive, trust
coral	2	
weigheth	2	
causest	2	
crime	2	anger, negative
highness	2	
barachel	2	
buzite	2	
inspiration	2	anticipation, joy, positive
reasons	2	
constraineth	2	
titles	2	
comprehend	2	positive
wearieth	2	
respecteth	2	
dayspring	2	
provideth	2	
calve	2	
liking	2	joy, positive, trust
warmeth	2	
imparted	2	
ha	2	
deck	2	
shady	2	fear, negative
leasing	2	
flatter	2	
waxeth	2	
satest	2	
fraud	2	anger, negative
contemn	2	
string	2	
changeth	2	
overtaken	2	
presumptuous	2	anger, disgust, negative
petitions	2	
darling	2	joy, positive, trust
restoreth	2	
imputeth	2	
moisture	2	
forgavest	2	
encampeth	2	
redeemeth	2	
deliverest	2	
hypocritical	2	disgust, negative
gnashed	2	
talketh	2	
presseth	2	
deceits	2	
reproofs	2	
heapeth	2	
volume	2	
tarrying	2	
whisper	2	
holyday	2	
billows	2	
forgettest	2	
frameth	2	
desirest	2	
whiter	2	
smoother	2	
overpast	2	
charmers	2	
bendeth	2	
washpot	2	
waterest	2	
wealthy	2	
extolled	2	
issues	2	
players	2	
spearmen	2	
wrathful	2	
awakest	2	
pricked	2	
promotion	2	positive
stouthearted	2	
overflowed	2	
feathered	2	
fattest	2	
feedest	2	
haters	2	
finest	2	
unjustly	2	
gebal	2	
sparrow	2	
rememberest	2	
flourisheth	2	
flourishing	2	
comforts	2	
answeredst	2	
tookest	2	
declineth	2	
forgiveth	2	
coveredst	2	
conies	2	
openest	2	
reel	2	
watersprings	2	
decrease	2	negative
extend	2	positive
verity	2	
gnash	2	
skipped	2	
noses	2	
wherewithal	2	
panted	2	
waketh	2	
quieted	2	
rase	2	
dasheth	2	
concerneth	2	
acquainted	2	
gins	2	
speaker	2	
garners	2	
heights	2	
lurk	2	negative
concourse	2	
hearkeneth	2	
securely	2	
ponder	2	
travelleth	2	
winketh	2	
discord	2	anger, disgust, negative
youths	2	
payed	2	
coverings	2	
tapestry	2	
perfumed	2	
loves	2	
durable	2	positive, trust
scornest	2	
famish	2	
erreth	2	
prolongeth	2	
concealeth	2	
obtaineth	2	
tilleth	2	
roasteth	2	
advised	2	trust
satisfying	2	
perceivest	2	
penury	2	
wholesome	2	positive, trust
studieth	2	
wellspring	2	
fining	2	
medicine	2	
innermost	2	
waster	2	
seemly	2	
slothfulness	2	
enquiry	2	
brawling	2	
pacifieth	2	
coveteth	2	
foreseeth	2	
borrower	2	negative
lender	2	trust
bountiful	2	anticipation, joy, positive
friendship	2	joy, positive, trust
debts	2	
mast	2	
infamy	2	negative, sadness
reprover	2	
nitre	2	
whip	2	anger, negative
weighty	2	fear
kisses	2	
lighteneth	2	
corrected	2	
lemuel	2	
hereunto	2	
embracing	2	
sew	2	
requireth	2	
rash	2	disgust, negative
perverting	2	
points	2	
babbler	2	
almond	2	
camphire	2	
turtle	2	
espousals	2	
leopards	2	
lock	2	
flourished	2	
shulamite	2	
sucked	2	
drown	2	fear, negative, sadness
corrupters	2	
cottage	2	
loftiness	2	
orator	2	
tires	2	
girding	2	
choicest	2	
viol	2	
mingle	2	
seraphims	2	
convert	2	positive
forsaking	2	
immanuel	2	
abhorrest	2	
mahershalalhashbaz	2	
stretching	2	
dimness	2	
confused	2	
evildoer	2	
grievousness	2	
carchemish	2	
doleful	2	
viols	2	
luhith	2	
nimrim	2	
dimon	2	
hasting	2	
harvestman	2	
berries	2	
sprigs	2	
paper	2	
angle	2	
weave	2	
whirlwinds	2	
watchtower	2	
toss	2	
giver	2	
dealers	2	
wines	2	
deceased	2	negative, sadness
piercing	2	
fading	2	
stammering	2	
refreshing	2	positive
shorter	2	
wrap	2	
plowman	2	
munition	2	
dreameth	2	
offender	2	anger, disgust, fear, negative, sadness
pale	2	
sieve	2	
lighting	2	
pile	2	
churl	2	
villany	2	
lime	2	
stakes	2	
oars	2	
scroll	2	
recompences	2	
fortresses	2	
hatch	2	
mate	2	positive, trust
arphad	2	
crane	2	
incensed	2	
cane	2	anger, fear
subscribe	2	anticipation
striveth	2	
millstones	2	
brow	2	
stinketh	2	
wakeneth	2	
revilings	2	
polluting	2	
lovedst	2	
approaching	2	anticipation
undo	2	negative
wasting	2	disgust, fear, negative, sadness
planting	2	
brokenhearted	2	
plowmen	2	
termed	2	
winefat	2	
horribly	2	negative
cisterns	2	
procured	2	
soap	2	
innocents	2	
watchers	2	
reserveth	2	
cage	2	negative, sadness
slightly	2	
slanders	2	
uphaz	2	
bruit	2	
forefathers	2	joy, positive, trust
shameful	2	negative, sadness
snuffed	2	
entreat	2	
northern	2	
heath	2	
roofs	2	
vermilion	2	
taunt	2	anger, fear, negative, sadness
sheshach	2	
morasthite	2	
procure	2	positive
dreamers	2	
azur	2	
medicines	2	
intents	2	
satiate	2	
subscribed	2	
evidences	2	
considerest	2	
hammelech	2	
irijah	2	
clouts	2	
armholes	2	
rabmag	2	
jezaniah	2	
execration	2	
brickkiln	2	
libyans	2	
wanderers	2	
kirheres	2	
vanished	2	fear, negative, sadness, surprise
grapegatherers	2	
pekod	2	
diet	2	
miseries	2	
rampart	2	
swaddled	2	
remembering	2	
compassions	2	
subvert	2	disgust, fear, negative, sadness
offscouring	2	
breathing	2	
purer	2	
peril	2	anticipation, fear, negative, sadness
remainest	2	
adamant	2	
battering	2	
crimes	2	
pouring	2	
appearances	2	
quaking	2	
albeit	2	
kerchiefs	2	
playedst	2	
deckedst	2	
whores	2	
twigs	2	
unequal	2	anger, disgust, fear, negative, sadness
tales	2	
extortion	2	
dishonest	2	anger, disgust, negative, sadness
inordinate	2	
gorgeously	2	
bruising	2	
despite	2	
departure	2	negative, sadness
arvad	2	
calkers	2	
occupy	2	positive
syene	2	
basest	2	
committing	2	
boasted	2	
talkers	2	
tilled	2	
estates	2	
handling	2	
hamongog	2	
porches	2	
gallery	2	
middlemost	2	
forms	2	
squares	2	
hethlon	2	
hauran	2	
science	2	
melzar	2	
countenances	2	
sheriffs	2	
heated	2	
watcher	2	
sentences	2	
doubts	2	
tekel	2	
altereth	2	
servest	2	
dominions	2	
ulai	2	
choler	2	
messiah	2	
forecast	2	anticipation, trust
exploits	2	
loruhamah	2	
allure	2	anticipation, joy, positive, surprise
spouses	2	
jareb	2	
raising	2	
hemlock	2	
gloominess	2	
closet	2	
wakened	2	
decision	2	
formeth	2	
moloch	2	
couches	2	
growth	2	positive
foreigners	2	
shipmaster	2	
rowed	2	
wished	2	
breaker	2	
halteth	2	
sharper	2	
nahum	2	
revengeth	2	
gazingstock	2	
imputing	2	
drag	2	
stablisheth	2	
earneth	2	
heaped	2	
greece	2	
possessors	2	
brotherhood	2	positive, trust
malachi	2	
partial	2	
refiner	2	
storehouse	2	
roboam	2	
josaphat	2	
ozias	2	
joatham	2	
achaz	2	
ezekias	2	
josias	2	
jechonias	2	
abiud	2	
azor	2	
sadoc	2	
achim	2	
eliud	2	
matthan	2	
jeremy	2	
garner	2	
unquenchable	2	
tempter	2	
pinnacle	2	positive
mending	2	positive
torments	2	
lunatick	2	
tittle	2	
prayest	2	
single	2	
hereof	2	
thaddaeus	2	
councils	2	
variance	2	
gluttonous	2	
winebibber	2	
chorazin	2	
thirtyfold	2	
anon	2	
choke	2	anger, negative, sadness
pearl	2	
keys	2	
savourest	2	
transfigured	2	
listed	2	
regeneration	2	
zebedees	2	
moneychangers	2	
hungered	2	
spitefully	2	
proselyte	2	
guides	2	
mint	2	
whited	2	
outwardly	2	
killest	2	
stonest	2	
rumours	2	
pestilences	2	
christs	2	
delayeth	2	
dippeth	2	
hymn	2	anticipation, joy, positive, sadness, trust
gethsemane	2	
wagging	2	
lama	2	
sabachthani	2	
dawn	2	anticipation, joy, positive, surprise, trust
throng	2	
tame	2	
jairus	2	
thronged	2	
sandals	2	
afoot	2	
pennyworth	2	
questioning	2	
foameth	2	
foaming	2	
lackest	2	
lordship	2	positive
mites	2	
foretold	2	
guestchamber	2	
buffet	2	anger, negative
agreeth	2	
cyrenian	2	
rufus	2	
eloi	2	
salome	2	
eyewitnesses	2	
theophilus	2	
overshadow	2	
performance	2	
taxing	2	
swaddling	2	
aser	2	
doctors	2	
sorrowing	2	
impart	2	positive, trust
shape	2	positive
matthat	2	
melchi	2	
mattathias	2	
partners	2	
zelotes	2	
hoping	2	
unthankful	2	
instantly	2	
arrived	2	
somebody	2	
decease	2	
labourer	2	
readest	2	
scorpion	2	anger, disgust, fear, negative, surprise
doubtful	2	negative
excused	2	
seasoned	2	positive
citizen	2	positive
derided	2	
austere	2	fear, negative, sadness
absence	2	fear, negative, sadness
strengthening	2	joy, positive, trust
latin	2	
stooping	2	
communications	2	
behoved	2	
baptizeth	2	
messias	2	
waterpots	2	
changers	2	
needed	2	
listeth	2	
witnesseth	2	
murmuring	2	
worshipper	2	
odour	2	
towel	2	
barsabas	2	
matthias	2	
cappadocia	2	
proselytes	2	
foreknowledge	2	
patriarch	2	
expecting	2	anticipation
amazement	2	
threatened	2	
threatenings	2	
distribution	2	
believers	2	
blasphemous	2	anger, disgust, negative
charran	2	
patriarchs	2	
chanaan	2	
sychem	2	
sina	2	
consenting	2	
proving	2	
edified	2	
aeneas	2	
tabitha	2	
dorcas	2	
evidently	2	
sheet	2	
unlawful	2	anger, disgust, fear, negative, sadness
agabus	2	
signified	2	
beckoning	2	
lucius	2	
paphos	2	
sorcerer	2	
pisidia	2	
despisers	2	
religious	2	
unworthy	2	disgust, negative
affected	2	
lycaonia	2	
passions	2	
recommended	2	
pollutions	2	
subverting	2	
jewess	2	
mysia	2	
bithynia	2	
endeavoured	2	
charging	2	
serjeants	2	
uncondemned	2	
crispus	2	
sosthenes	2	
cenchrea	2	
landed	2	positive
publickly	2	
persuading	2	
travel	2	
theatre	2	
blasphemers	2	
assos	2	
miletus	2	
support	2	
evangelist	2	
particularly	2	
licence	2	
martyr	2	fear, negative, sadness
tertullus	2	
appeal	2	anticipation
unreasonable	2	
permitted	2	
christian	2	
julius	2	
courteously	2	
helps	2	
fathoms	2	
unmoveable	2	
barbarians	2	
publius	2	
concern	2	
affections	2	
unseemly	2	
maliciousness	2	
boasters	2	
forbearance	2	positive
gentile	2	
describeth	2	
scarcely	2	negative, sadness
newness	2	
wretched	2	disgust, negative, sadness
mortify	2	
predestinate	2	
conformed	2	
resisted	2	
sabaoth	2	
stumblingstone	2	
severity	2	
conceits	2	
renewing	2	
soberly	2	
dissimulation	2	
preferring	2	
briefly	2	
wantonness	2	
spain	2	
enriched	2	
enticing	2	
comparing	2	
leaveneth	2	
fornicator	2	
idolater	2	
uncomely	2	
prize	2	
unworthily	2	
discerning	2	
particular	2	
easily	2	
prophecies	2	
uncertain	2	anger, disgust, fear, negative, surprise
celestial	2	anticipation, joy, positive
terrestrial	2	
differeth	2	
trump	2	surprise
sting	2	anger, fear, negative
liberality	2	
permit	2	
supplied	2	
epistles	2	
commendation	2	
burdened	2	
blamed	2	
watchings	2	
infidel	2	anger, disgust, fear, negative
perfecting	2	
wronged	2	
fightings	2	
sorrowed	2	
forwardness	2	
equality	2	joy, positive, trust
administered	2	
avoiding	2	fear
sparingly	2	
ministereth	2	
supplieth	2	
professed	2	
pulling	2	
shipwreck	2	fear, negative, sadness
countrymen	2	
apprehend	2	fear
revelations	2	
envyings	2	
galatians	2	
traditions	2	
communicated	2	
effectually	2	
schoolmaster	2	
zealously	2	
affect	2	
agar	2	
revellings	2	
predestinated	2	
principality	2	
lowliness	2	
feeling	2	anger, anticipation, disgust, fear, joy, negative, positive, sadness, surprise, trust
hymns	2	
cherisheth	2	
eyeservice	2	
menpleasers	2	
philippians	2	
confirmation	2	trust
sincere	2	positive, trust
furtherance	2	
conflict	2	anger, fear, negative, sadness
disputings	2	
naturally	2	
epaphroditus	2	
fellowsoldier	2	
fellowlabourers	2	
wellpleasing	2	
sometime	2	
unblameable	2	
beguile	2	
stedfastness	2	
rudiments	2	
using	2	
richly	2	
onesimus	2	
fellowprisoner	2	
fervently	2	
laodiceans	2	
archippus	2	
fellowlabourer	2	
archangel	2	
busybodies	2	
endless	2	anger, fear, joy, negative, positive, sadness, trust
lawfully	2	
acceptation	2	
hymenaeus	2	
adorn	2	
sobriety	2	positive, trust
vigilant	2	fear, positive, trust
striker	2	
gravity	2	
deacon	2	trust
purity	2	positive, surprise
partiality	2	
babblings	2	
onesiphorus	2	
deceiving	2	negative, trust
selfwilled	2	
convince	2	anticipation, positive, trust
worldly	2	
philemon	2	
worlds	2	
twoedged	2	
principles	2	
contradiction	2	negative
faultless	2	positive, trust
